<html><head>
<meta http-equiv="content-type" content="text/html; charset=UTF-8"></head><body>oid,otype,morph_type,morph_qual
5014070,"Sy2",,
5367531,"Sy1","S",D
7845715,"Sy2","E",E
1713729,"Sy1",,
604174,"Sy1",,
663870,"Sy1",,
1296326,"Sy2","-2.0",D
5484018,"Sy2",,
629004,"Sy1",,
5484026,"Sy2",,
663918,"Sy1",,
450528,"Sy1",,
1363893,"Sy2",,
1368686,"Sy2",,
849769,"Sy1",,
789602,"Sy2",,
1621422,"Sy2",,
5319467,"Sy2",,
1213757,"Sy1",,
5319718,"Sy2",,
1215785,"Sy1",,
1391795,"Sy2",,
1220977,"Sy1",,
1221621,"Sy1",,
1225082,"Sy1",,
1226867,"Sy1",,
1229946,"Sy1",,
1231123,"Sy1",,
1231121,"Sy1",,
1238131,"Sy1",,
1257512,"Sy1",,
1257736,"Sy1",,
1674230,"Sy1",,
1714055,"Sy1",,
1754764,"Sy1",,
1788979,"Sy1",,
1828679,"Sy1",,
1830525,"Sy1",,
2112831,"Sy1",,
2256401,"Sy1",,
9260156,"Sy1",,
3293471,"Sy2","E",D
633421,"Sy1",,
345638,"Sy1","Sa",D
428838,"Sy1","S:",D
538040,"Sy1",,
464705,"Sy1",,
643520,"Sy1",,
579591,"Sy1",,
619367,"Sy1",,
4503284,"Sy2",,
5179529,"Sy2",,
1370292,"Sy1",,
1370311,"Sy1",,
1391830,"Sy1",,
1391839,"Sy1",,
1392829,"Sy1",,
1384681,"Sy1",,
1383548,"Sy2",,
1277251,"Sy1",,
1999744,"Sy2",,
1941824,"Sy2",,
1855464,"Sy1",,
594135,"Sy1",,
1387912,"Sy1",,
1385468,"Sy1",,
2949224,"Sy1","SB",D
411120,"Sy1",,
1678917,"Sy1",,
1646364,"Sy2",,
1451814,"Sy1",,
1393988,"Sy1",,
1999831,"Sy1",,
1367960,"Sy2",,
1371105,"Sy1",,
1369183,"Sy1",,
1393413,"Sy1",,
1370327,"Sy1",,
720971,"Sy1","S0",D
1997850,"Sy2",,
1660254,"Sy2",,
1315617,"Sy2",,
1454902,"Sy1",,
1465712,"Sy2",,
1377074,"Sy2",,
1371317,"Sy2",,
1002124,"Sy2",,
1886231,"Sy1",,
1320082,"Sy1",,
1387265,"Sy1",,
1968092,"Sy2",,
1340207,"Sy2",,
1205391,"Sy1",,
1365693,"Sy2",,
1888484,"Sy2",,
1834833,"Sy2",,
1205382,"Sy2",,
1943824,"Sy1",,
1693349,"Sy2",,
1659314,"Sy1",,
1389810,"Sy2",,
1205386,"Sy2",,
1393432,"Sy1",,
1383675,"Sy2",,
1455343,"Sy2",,
1346344,"Sy2",,
1999844,"Sy2",,
1808428,"Sy2",,
1336215,"Sy2",,
1693360,"Sy2",,
1648203,"Sy1",,
1968086,"Sy2",,
1374207,"Sy1",,
1808429,"Sy2",,
1219917,"Sy1",,
1993922,"Sy2",,
1646362,"Sy2",,
1943826,"Sy1",,
1378858,"Sy2",,
1646354,"Sy2",,
1393427,"Sy1",,
1714056,"Sy1",,
1154460,"Sy2",,
1205375,"Sy1",,
1205390,"Sy2",,
1386815,"Sy2",,
1363325,"Sy1",,
1771602,"Sy2",,
1205384,"Sy2",,
1320176,"Sy2",,
1386814,"Sy2",,
1388065,"Sy2",,
1646363,"Sy2",,
1154388,"Sy2",,
1999839,"Sy2",,
1235147,"Sy1",,
1454904,"Sy2",,
3369050,"Sy1",,
1205378,"Sy1",,
1386138,"Sy2",,
1831758,"Sy2",,
1633527,"Sy2",,
1315614,"Sy1",,
1810546,"Sy2",,
1346346,"Sy2",,
1888468,"Sy2",,
1673908,"Sy2",,
1000543,"Sy2",,
1810541,"Sy2",,
1277247,"Sy1",,
1371309,"Sy2",,
1244112,"Sy2",,
1369370,"Sy2",,
1388063,"Sy2",,
1326361,"Sy2",,
1455346,"Sy2",,
1807194,"Sy1",,
1386813,"Sy2",,
1677885,"Sy2",,
1420879,"Sy2",,
1677884,"Sy2",,
1886759,"Sy2",,
1691997,"Sy1",,
1633880,"Sy2",,
1367273,"Sy2",,
1966789,"Sy1",,
1968096,"Sy2",,
1633885,"Sy2",,
1437640,"Sy2","S0a",D
1363102,"Sy2",,
1454888,"Sy2",,
1633515,"Sy1",,
1639191,"Sy2",,
1367131,"Sy2",,
1375550,"Sy1",,
1315616,"Sy2",,
1829779,"Sy2",,
1235146,"Sy1",,
1395146,"Sy1",,
1319418,"Sy2",,
1389243,"Sy2",,
1673351,"Sy1",,
1673374,"Sy1",,
1338336,"Sy1",,
1340210,"Sy2",,
1296097,"Sy1",,
1406445,"Sy2",,
1965846,"Sy2",,
1397564,"Sy2",,
1753775,"Sy1",,
1454341,"Sy2",,
8562098,"Sy2",,
1372003,"Sy1",,
546416,"Sy1",,
446152,"Sy2",,
583407,"Sy1",,
446153,"Sy2",,
602835,"Sy1",,
5014463,"Sy2",,
546040,"Sy2",,
517236,"Sy1",,
446156,"Sy1",,
474385,"Sy2","Sb",D
582079,"Sy1",,
500221,"Sy1",,
446091,"Sy1",,
582827,"Sy1",,
474755,"Sy1",,
582829,"Sy1",,
516991,"Sy1",,
474284,"Sy1",,
459245,"Sy1",,
601708,"Sy1",,
564054,"Sy1",,
445752,"Sy1",,
601711,"Sy1",,
444839,"Sy1",,
545468,"Sy1",,
545469,"Sy1",,
458233,"Sy2",,
445753,"Sy1",,
516763,"Sy1",,
516260,"Sy1",,
563474,"Sy1",,
544693,"Sy1",,
581189,"Sy1",,
457774,"Sy1",,
498599,"Sy1",,
458236,"Sy2",,
516262,"Sy1",,
581443,"Sy1",,
445147,"Sy1",,
445293,"Sy2",,
581191,"Sy1",,
498602,"Sy1",,
600874,"Sy1",,
581192,"Sy1",,
498603,"Sy1",,
498469,"Sy1",,
498605,"Sy1",,
580374,"Sy1",,
544772,"Sy1",,
445150,"Sy2",,
515483,"Sy2",,
544703,"Sy1",,
642317,"Sy1","S",D
498373,"Sy1",,
580383,"Sy1",,
457113,"Sy1",,
498159,"Sy1",,
515315,"Sy1",,
444753,"Sy1",,
515316,"Sy1",,
444173,"Sy2",,
497725,"Sy1",,
497672,"Sy1",,
562087,"Sy1",,
497352,"Sy2",,
497726,"Sy1",,
514731,"Sy1",,
514797,"Sy1",,
456644,"Sy1",,
515320,"Sy1",,
562077,"Sy1",,
543465,"Sy1",,
472437,"Sy1",,
444280,"Sy1",,
443990,"Sy1",,
543466,"Sy1",,
544104,"Sy1",,
497236,"Sy1",,
514798,"Sy1",,
514799,"Sy1",,
543469,"Sy1",,
444178,"Sy1",,
455927,"Sy1",,
472377,"Sy2",,
471991,"Sy2",,
443406,"Sy1",,
443168,"Sy1",,
444184,"Sy2",,
496689,"Sy1",,
471915,"Sy1",,
496757,"Sy1",,
497234,"Sy1",,
456019,"Sy1",,
443038,"Sy1",,
567792,"Sy1",,
471888,"Sy1",,
442835,"Sy1",,
443051,"Sy2",,
443053,"Sy2",,
471427,"Sy1",,
471428,"Sy1",,
1484818,"Sy2","Sc",D
1902453,"Sy2",,
1287522,"Sy1",,
624115,"Sy1",,
624123,"Sy1",,
624138,"Sy1",,
1212818,"Sy2",,
572454,"Sy1",,
540582,"Sy2","Sp",D
2678157,"Sy2","SA_B",C
1490570,"Sy2","SB",C
1807217,"Sy1",,
1093211,"Sy1",,
1376001,"Sy1",,
642583,"Sy1",,
1367116,"Sy1",,
1374206,"Sy1",,
1373429,"Sy1",,
1999843,"Sy1",,
1392838,"Sy1",,
4088179,"Sy1",,
1393405,"Sy1",,
1394480,"Sy1",,
1370317,"Sy1",,
1371121,"Sy1",,
1393407,"Sy1",,
1394499,"Sy1",,
1394464,"Sy1",,
1371091,"Sy1",,
427245,"Sy2",,
12536090,"Sy1",,
1365694,"Sy2",,
1971437,"Sy1",,
1371314,"Sy2",,
1396288,"Sy2",,
1713605,"Sy2",,
1868027,"Sy2",,
1633517,"Sy2",,
1660684,"Sy1",,
1315320,"Sy1",,
1693354,"Sy2",,
1378157,"Sy2",,
1810547,"Sy2",,
1393009,"Sy2",,
1851051,"Sy2",,
1205379,"Sy1",,
1968101,"Sy2",,
1363464,"Sy2","-1",D
1999739,"Sy2",,
1205380,"Sy1",,
1375389,"Sy2",,
1276940,"Sy1",,
1855540,"Sy1",,
1999834,"Sy2",,
1367267,"Sy2",,
1154417,"Sy1",,
1207844,"Sy1","2.6",D
1277197,"Sy1",,
1810539,"Sy2",,
1317990,"Sy1",,
1999832,"Sy2",,
1446634,"Sy1",,
1370326,"Sy1",,
3012091,"Sy1",,
1941821,"Sy2",,
1715881,"Sy1",,
1288522,"Sy1",,
1334779,"Sy1",,
1998444,"Sy2",,
13250064,"Sy1",,
525605,"Sy2",,
632987,"Sy1",,
623534,"Sy1",,
642226,"Sy1",,
1320173,"Sy2",,
1388067,"Sy2",,
1389245,"Sy1",,
1389808,"Sy2",,
1389811,"Sy2",,
10963109,"Sy2","S",E
2480977,"Sy2",,
2651071,"Sy2",,
352554,"Sy2",,
1248496,"Sy1",,
1372161,"Sy2",,
1455362,"Sy2",,
1375551,"Sy2",,
1455833,"Sy2",,
633395,"Sy1",,
1677889,"Sy1",,
1810542,"Sy2",,
1395151,"Sy1",,
1198027,"Sy2",,
676950,"Sy1","S",D
2871377,"Sy1",,
1125693,"Sy2",,
2174422,"Sy2","-1.5",D
664347,"Sy1",,
632962,"Sy1",,
5546679,"Sy2",,
5546828,"Sy1",,
5546671,"Sy1",,
6358519,"Sy1",,
5492853,"Sy2",,
642201,"Sy1",,
3386843,"Sy1",,
3177014,"Sy1",,
3209054,"Sy1",,
1297858,"Sy1",,
1752346,"Sy2",,
530119,"Sy2",,
1320617,"Sy1",,
1972538,"Sy2","-1.0",D
455110,"Sy1",,
8425015,"Sy1",,
5498993,"Sy1",,
8974277,"Sy1",,
1659311,"Sy2",,
1994604,"Sy1",,
8268046,"Sy2",,
5319551,"Sy2",,
8268032,"Sy2",,
8268375,"Sy1",,
2860772,"Sy2",,
5319770,"Sy2",,
5319787,"Sy2",,
1393010,"Sy1","dI",C
4062070,"Sy2",,
1847969,"Sy1","Im/BCD",C
1339771,"Sy2",,
10493766,"Sy1",,
1390126,"Sy1",,
490079,"Sy1","dI",C
1371118,"Sy1",,
1375378,"Sy1",,
1387284,"Sy1",,
1394468,"Sy1",,
2221301,"Sy1",,
1425890,"Sy1",,
1479754,"Sy1",,
1503542,"Sy1",,
1535537,"Sy1",,
1153389,"Sy1",,
464305,"Sy1",,
1154352,"Sy2",,
624106,"Sy1",,
301295,"Sy1",,
364315,"Sy1",,
1420057,"Sy1",,
548017,"Sy2","S0",D
367703,"Sy1",,
2816206,"Sy2","Sb",D
1785409,"Sy2",,
5147313,"Sy2",,
373831,"Sy1",,
623521,"Sy1",,
380260,"Sy1",,
394823,"Sy1",,
1245067,"Sy2",,
623532,"Sy1",,
679115,"Sy1",,
833904,"Sy2",,
1734033,"Sy1",,
1039589,"Sy1",,
509451,"Sy2",,
1737031,"Sy1",,
1757757,"Sy1",,
1847468,"Sy2",,
2002136,"Sy2","5.7",D
415440,"Sy1",,
415684,"Sy1",,
2634246,"Sy2",,
1378860,"Sy2",,
442483,"Sy1",,
35437,"Sy1",,
1410337,"Sy2",,
445148,"Sy1",,
445288,"Sy1",,
1147427,"Sy2",,
446855,"Sy1",,
447164,"Sy1",,
448552,"Sy1",,
1413328,"Sy1",,
1421834,"Sy1",,
455704,"Sy1",,
457112,"Sy1",,
3029425,"Sy1",,
458766,"Sy1",,
460623,"Sy1",,
462484,"Sy1",,
462918,"Sy1",,
464672,"Sy2",,
464714,"Sy1",,
466138,"Sy1",,
473277,"Sy1",,
475285,"Sy1",,
485024,"Sy1",,
489946,"Sy1",,
495401,"Sy1",,
515274,"Sy1",,
529772,"Sy1",,
544552,"Sy1",,
544995,"Sy1",,
10682172,"Sy2",,
3470009,"Sy1",,
583503,"Sy1",,
584036,"Sy1",,
979337,"Sy2",,
1717368,"Sy1",,
513436,"Sy1",,
602549,"Sy1",,
607962,"Sy1",,
610240,"Sy1",,
633428,"Sy1",,
625101,"Sy1",,
634273,"Sy1",,
3066798,"Sy2",,
636581,"Sy1",,
10985976,"Sy2",,
1161385,"Sy2","E...",D
5667505,"Sy2",,
11025866,"Sy2",,
3318685,"Sy1","S0",D
2563727,"Sy1",,
2982063,"Sy1",,
5319536,"Sy2",,
277321,"Sy1",,
384363,"Sy1","S",D
624111,"Sy1",,
12329795,"Sy2",,
1221678,"Sy2","-1.5",D
623539,"Sy1",,
623514,"Sy1",,
5484020,"Sy2",,
5505523,"Sy2",,
5413454,"Sy1",,
3276278,"Sy1",,
663869,"Sy1",,
663878,"Sy1",,
8566895,"Sy2",,
624145,"Sy1",,
624107,"Sy1",,
5484022,"Sy2",,
554855,"Sy1",,
5484009,"Sy2",,
5484010,"Sy2",,
5484008,"Sy2",,
5484012,"Sy2",,
1581278,"Sy1",,
7842225,"Sy1",,
9235951,"Sy1",,
8568393,"Sy2",,
340802,"Sy1",,
818801,"Sy1",,
633438,"Sy1",,
8398464,"Sy2",,
8568566,"Sy2",,
1754756,"Sy1",,
1022655,"Sy2","Sb",C
710457,"Sy2","0",D
773715,"Sy2",,
632983,"Sy1",,
8565094,"Sy2",,
8575546,"Sy2",,
1392845,"Sy1",,
1375402,"Sy1",,
1375394,"Sy1",,
1370865,"Sy1",,
1395147,"Sy1",,
1396106,"Sy1",,
1372158,"Sy2",,
1394148,"Sy2",,
1396117,"Sy1",,
1392199,"Sy1","Sa/S0",D
1391821,"Sy1",,
1374234,"Sy1",,
1372630,"Sy1",,
1374242,"Sy1","S",D
1375544,"Sy2",,
5505527,"Sy2",,
1394507,"Sy1",,
1394133,"Sy2",,
1393449,"Sy1",,
1394126,"Sy2",,
5505529,"Sy2",,
1395300,"Sy2",,
1394475,"Sy1",,
1393437,"Sy1",,
1375390,"Sy1",,
5505518,"Sy2",,
1372814,"Sy2",,
1374855,"Sy2",,
5505521,"Sy2",,
1372013,"Sy1",,
1393584,"Sy2",,
1374854,"Sy2",,
1373414,"Sy1",,
1394128,"Sy2",,
1376014,"Sy1",,
1375985,"Sy1",,
1374857,"Sy2",,
5138657,"Sy2",,
1371387,"Sy1",,
1370858,"Sy1",,
1373297,"Sy1","Sc",D
1392206,"Sy1",,
789695,"Sy2",,
1373408,"Sy1",,
1376500,"Sy1",,
1389244,"Sy2",,
1392211,"Sy1","S",D
1369942,"Sy2",,
1453333,"Sy2",,
1453876,"Sy2",,
1453880,"Sy2",,
1374235,"Sy1",,
1453881,"Sy2",,
1374700,"Sy1","S",D
1372892,"Sy1",,
1454332,"Sy2",,
1454336,"Sy2",,
1454339,"Sy2",,
1395296,"Sy2",,
1395142,"Sy1",,
1395291,"Sy2",,
1394589,"Sy2",,
1393588,"Sy2",,
1372813,"Sy2",,
1454903,"Sy1",,
1372162,"Sy2",,
1372155,"Sy2",,
1372154,"Sy2",,
1372156,"Sy2",,
1455350,"Sy2",,
1337002,"Sy2",,
1336993,"Sy2",,
1455363,"Sy2",,
5138629,"Sy2",,
1455828,"Sy2",,
1154342,"Sy2",,
1394127,"Sy2",,
1339296,"Sy2",,
1377239,"Sy1","cG",D
1375549,"Sy2",,
1378859,"Sy2",,
624477,"Sy2",,
625191,"Sy2",,
1372804,"Sy2",,
642666,"Sy2",,
1372812,"Sy2","0",D
665171,"Sy2",,
665292,"Sy2",,
665449,"Sy2",,
693102,"Sy2",,
1001353,"Sy2",,
1372633,"Sy1",,
509460,"Sy2",,
1375560,"Sy2",,
1393586,"Sy2","Sb",D
494351,"Sy2",,
468802,"Sy2",,
4062305,"Sy2",,
1063696,"Sy2","Sb",D
5140014,"Sy2",,
1393585,"Sy1",,
512880,"Sy2",,
1394594,"Sy2",,
512218,"Sy1",,
465304,"Sy2",,
493599,"Sy2",,
1393593,"Sy1",,
1375557,"Sy2",,
467738,"Sy2",,
492838,"Sy2",,
510918,"Sy1",,
1392828,"Sy1",,
492123,"Sy2",,
5136468,"Sy2",,
1113110,"Sy2",,
1375393,"Sy1",,
1376164,"Sy2",,
1372152,"Sy2",,
1371308,"Sy2",,
1391815,"Sy1",,
1452899,"Sy2",,
1396282,"Sy2",,
1396283,"Sy2",,
1393006,"Sy2",,
1396286,"Sy2",,
663721,"Sy1",,
1392082,"Sy2",,
1453328,"Sy2",,
1453331,"Sy2",,
1395297,"Sy1",,
1374374,"Sy2",,
1374860,"Sy2",,
1395135,"Sy1",,
1395744,"Sy2",,
1372157,"Sy2",,
1373778,"Sy2",,
695851,"Sy1","-1.5",D
3196905,"Sy1",,
893681,"Sy1",,
642188,"Sy1",,
642224,"Sy1",,
510266,"Sy2",,
491411,"Sy2",,
4062524,"Sy2","Sbc",D
491413,"Sy2",,
509459,"Sy2",,
2715178,"Sy2",,
466259,"Sy2",,
1612130,"Sy1",,
1370547,"Sy2",,
1650277,"Sy1",,
1407580,"Sy1",,
1868032,"Sy2",,
1455835,"Sy2",,
1917286,"Sy2",,
1065568,"Sy2",,
1374851,"Sy2",,
1394587,"Sy2",,
634325,"Sy2",,
1002132,"Sy2",,
492824,"Sy2",,
449917,"Sy2",,
464867,"Sy2",,
1968103,"Sy2",,
1968104,"Sy2",,
2055255,"Sy2",,
2220706,"Sy2",,
2895863,"Sy2",,
1340543,"Sy2",,
8680904,"Sy1",,
3026550,"Sy1",,
1358306,"Sy2",,
2112972,"Sy2",,
2665191,"Sy1",,
1455347,"Sy2",,
623507,"Sy1",,
361708,"Sy1",,
1229508,"Sy1",,
663904,"Sy1",,
1389246,"Sy2",,
1369949,"Sy2",,
10703425,"Sy2",,
1371313,"Sy2",,
5319179,"Sy2",,
10764684,"Sy2",,
495528,"Sy2",,
495512,"Sy2","Sb",D
495531,"Sy2",,
494953,"Sy2",,
1000547,"Sy2",,
1000550,"Sy2",,
491416,"Sy2",,
494349,"Sy2",,
3332173,"Sy2","E/S0",D
494362,"Sy2",,
2506628,"Sy2",,
1633524,"Sy2",,
590556,"Sy2",,
1829787,"Sy2",,
1846928,"Sy2",,
1829795,"Sy2",,
3283034,"Sy2","6.0",D
1890667,"Sy2",,
1904012,"Sy1","S",D
2107333,"Sy2","Sb",D
1886756,"Sy2",,
1423856,"Sy2",,
5180380,"Sy1",,
1312105,"Sy1",,
5182086,"Sy1",,
10889417,"Sy2",,
2868205,"Sy2",,
8358711,"Sy2",,
10891684,"Sy2",,
493601,"Sy2",,
511752,"Sy1",,
492826,"Sy2",,
541486,"Sy2",,
10894579,"Sy2",,
540566,"Sy2",,
464880,"Sy2",,
13305091,"Sy1",,
510273,"Sy2",,
539983,"Sy2",,
13305098,"Sy1",,
436200,"Sy2",,
489448,"Sy2",,
1654553,"Sy1",,
1675857,"Sy1","Irr",D
4062721,"Sy2",,
1717376,"Sy2",,
463894,"Sy2",,
1789139,"Sy2",,
10944699,"Sy2",,
8357570,"Sy2",,
1829044,"Sy2",,
1829774,"Sy2",,
1851052,"Sy2","Sc",D
1831761,"Sy2",,
10267165,"Sy1",,
10957651,"Sy2",,
13305110,"Sy1",,
3771189,"Sy2","Sb",D
462169,"Sy1",,
10981365,"Sy2",,
1933960,"Sy2","S",D
1976624,"Sy2",,
3771232,"Sy2","Sa",D
2053161,"Sy2",,
8425027,"Sy2",,
2111077,"Sy2",,
2032200,"Sy2",,
2047375,"Sy1",,
2048460,"Sy2",,
13305119,"Sy1",,
2109298,"Sy2",,
10998224,"Sy2",,
2092889,"Sy2",,
11004097,"Sy2",,
11000722,"Sy2",,
4063733,"Sy2",,
2153685,"Sy2","S...",D
461019,"Sy2",,
13305120,"Sy1",,
2156309,"Sy2","E...",D
6178274,"Sy1",,
2222944,"Sy2",,
8435223,"Sy2",,
5061316,"Sy2",,
2236641,"Sy2",,
11021680,"Sy2",,
2231842,"Sy2",,
2258638,"Sy2",,
499659,"Sy2","Sb",D
446077,"Sy1",,
5319642,"Sy2",,
446150,"Sy2",,
11032247,"Sy2",,
2289562,"Sy1",,
2284578,"Sy2",,
2305430,"Sy2","Sb",D
2306522,"Sy2",,
2663744,"Sy2","Sb",D
2302278,"Sy2",,
2649007,"Sy2",,
11052369,"Sy2",,
11053074,"Sy2",,
2664807,"Sy2",,
2855796,"Sy2",,
2665195,"Sy2",,
443573,"Sy2",,
424245,"Sy2",,
442495,"Sy2","Sd",D
417269,"Sy2",,
8428671,"Sy2",,
2918425,"Sy1","Sab",D
2797902,"Sy1",,
2919410,"Sy2",,
2919421,"Sy2",,
3771792,"Sy2","Sb",D
338726,"Sy2",,
1362895,"Sy2","E/S0",D
3771901,"Sy2","Sc",D
7841087,"Sy1",,
5319690,"Sy2",,
3435551,"Sy2","-0.4",D
4847185,"Sy2",,
10431596,"Sy1",,
10493633,"Sy1",,
13180340,"Sy1",,
11530731,"Sy1",,
13260483,"Sy1",,
13305122,"Sy1",,
10482764,"Sy1",,
13305123,"Sy1",,
10267347,"Sy1",,
13305124,"Sy1",,
11022969,"Sy1",,
13305126,"Sy1",,
13251029,"Sy1",,
10490688,"Sy1",,
10266323,"Sy1",,
13305128,"Sy1",,
10440528,"Sy1",,
10439411,"Sy1",,
13199655,"Sy1",,
10267444,"Sy1",,
13232737,"Sy1",,
10055961,"Sy1",,
13183390,"Sy1",,
11531154,"Sy1",,
13305133,"Sy1",,
10457804,"Sy1",,
13305135,"Sy1",,
324800,"Sy2",,
13305136,"Sy1",,
13242847,"Sy1",,
10398205,"Sy1",,
13180199,"Sy1",,
13302867,"Sy1",,
10266728,"Sy1",,
10451855,"Sy1",,
13305137,"Sy1",,
8707378,"Sy2",,
3952715,"Sy2",,
2106423,"Sy2",,
2379457,"Sy1","E",D
2943146,"Sy1",,
3176723,"Sy1",,
3210977,"Sy1",,
2051600,"Sy2",,
2157281,"Sy1",,
3334691,"Sy1",,
3385975,"Sy2",,
3249389,"Sy1",,
685952,"Sy1","S0",D
834560,"Sy1",,
461892,"Sy1",,
624146,"Sy1",,
624118,"Sy1",,
664368,"Sy1",,
624154,"Sy1",,
642192,"Sy1","Sb",D
642217,"Sy1",,
633408,"Sy1",,
663902,"Sy1",,
623519,"Sy1",,
642219,"Sy1",,
570854,"Sy1",,
623517,"Sy1",,
682055,"Sy1",,
632957,"Sy1",,
417110,"Sy1",,
663881,"Sy1",,
663889,"Sy1",,
375002,"Sy2",,
612391,"Sy1",,
645875,"Sy1",,
534709,"Sy1",,
624124,"Sy1",,
664343,"Sy1",,
529763,"Sy2",,
623537,"Sy1",,
534861,"Sy2",,
534867,"Sy2",,
534587,"Sy1",,
534594,"Sy1",,
534336,"Sy1",,
534891,"Sy1",,
390109,"Sy1",,
424681,"Sy2",,
440793,"Sy1",,
441109,"Sy2",,
1404056,"Sy1",,
3093283,"Sy2",,
507903,"Sy1","Im/BCD",C
12323,"Sy2","SB0",D
389344,"Sy2",,
465790,"Sy2",,
508373,"Sy2",,
464866,"Sy2",,
665175,"Sy2",,
508366,"Sy2",,
490639,"Sy2",,
466749,"Sy2",,
363416,"Sy2",,
442490,"Sy2",,
508369,"Sy2",,
509453,"Sy1",,
508882,"Sy1",,
700710,"Sy1",,
490960,"Sy1",,
643516,"Sy1",,
683953,"Sy1",,
693160,"Sy1",,
637078,"Sy1",,
685671,"Sy2",,
609308,"Sy1",,
2982246,"Sy1",,
665448,"Sy2",,
683684,"Sy2",,
693201,"Sy2",,
451968,"Sy2",,
508880,"Sy2",,
490071,"Sy2",,
3024335,"Sy1",,
491109,"Sy1",,
461022,"Sy2",,
461771,"Sy2",,
509457,"Sy2",,
490080,"Sy2",,
467747,"Sy2",,
753367,"Sy2",,
492829,"Sy2",,
362695,"Sy2",,
358767,"Sy2",,
328005,"Sy2",,
1426313,"Sy1",,
417098,"Sy1",,
340230,"Sy1",,
634271,"Sy1",,
461715,"Sy1",,
665424,"Sy1",,
683717,"Sy2",,
291885,"Sy2",,
424679,"Sy1",,
461420,"Sy2",,
486305,"Sy2",,
509455,"Sy2","Sa",D
466754,"Sy2",,
442487,"Sy2",,
446518,"Sy2",,
467253,"Sy2",,
693163,"Sy1",,
610655,"Sy1",,
340231,"Sy2",,
614264,"Sy2",,
695361,"Sy2","S0/S",D
729584,"Sy2","1.0",D
5319215,"Sy2",,
2556150,"Sy2",,
787597,"Sy1",,
834891,"Sy2","0.0",D
893563,"Sy2","S",D
348099,"Sy2","Sab:",D
816350,"Sy2",,
458794,"Sy1",,
984722,"Sy2",,
495514,"Sy2",,
625186,"Sy2",,
623498,"Sy1",,
643552,"Sy2",,
642665,"Sy2",,
642664,"Sy2",,
643252,"Sy2",,
3108366,"Sy1",,
665193,"Sy2",,
643532,"Sy1",,
663957,"Sy2",,
663910,"Sy1",,
683719,"Sy1",,
984488,"Sy1",,
985387,"Sy1",,
495530,"Sy2",,
464436,"Sy2",,
3011162,"Sy1",,
494936,"Sy2",,
510260,"Sy2",,
494942,"Sy2",,
452448,"Sy2",,
490072,"Sy2",,
467638,"Sy1",,
467733,"Sy2",,
493607,"Sy1",,
492823,"Sy2",,
467909,"Sy2",,
467736,"Sy2",,
451368,"Sy2","E4",D
467642,"Sy1",,
492836,"Sy2",,
511371,"Sy2",,
492837,"Sy2",,
492118,"Sy2",,
510807,"Sy2",,
491965,"Sy1",,
577943,"Sy2",,
540570,"Sy1",,
559906,"Sy2",,
490659,"Sy2","4",D
491397,"Sy2",,
491126,"Sy1",,
466745,"Sy2",,
492137,"Sy2",,
491401,"Sy2",,
510264,"Sy2",,
510262,"Sy2",,
510267,"Sy2",,
491412,"Sy1",,
558750,"Sy1",,
510279,"Sy2",,
510284,"Sy1",,
510257,"Sy2",,
509294,"Sy1",,
379206,"Sy2",,
386434,"Sy1",,
490346,"Sy1",,
509464,"Sy2",,
490652,"Sy2",,
509466,"Sy2",,
465788,"Sy2",,
489450,"Sy2",,
464857,"Sy2",,
465460,"Sy2",,
465796,"Sy2",,
464870,"Sy2",,
464874,"Sy1",,
507043,"Sy2",,
449610,"Sy2",,
465317,"Sy2",,
449611,"Sy2",,
448872,"Sy1",,
463891,"Sy2",,
591814,"Sy2",,
463450,"Sy2",,
463453,"Sy2",,
611031,"Sy1",,
770292,"Sy2",,
628659,"Sy2","E",D
620957,"Sy2",,
550081,"Sy2",,
447940,"Sy2",,
532427,"Sy1",,
982624,"Sy2",,
503298,"Sy2",,
447521,"Sy2",,
447522,"Sy2",,
484768,"Sy1",,
462575,"Sy2",,
447531,"Sy2",,
1369364,"Sy2",,
447496,"Sy1",,
477415,"Sy1",,
477416,"Sy2",,
477076,"Sy2",,
548616,"Sy2",,
1369366,"Sy2",,
461777,"Sy2",,
476929,"Sy2",,
502192,"Sy2",,
587661,"Sy1",,
461718,"Sy1",,
447205,"Sy2",,
501883,"Sy2","E",E
447208,"Sy2",,
446651,"Sy1",,
476458,"Sy1",,
566775,"Sy2",,
461415,"Sy2",,
461426,"Sy2",,
446892,"Sy2",,
529527,"Sy1",,
460927,"Sy2",,
529203,"Sy2",,
461028,"Sy2",,
546924,"Sy2",,
460622,"Sy2",,
475121,"Sy2",,
605130,"Sy1",,
546214,"Sy2",,
603702,"Sy2",,
500220,"Sy1",,
564770,"Sy1",,
458789,"Sy1",,
582227,"Sy2",,
458791,"Sy2",,
498980,"Sy2",,
473946,"Sy2",,
1388846,"Sy2","S",D
473549,"Sy2",,
458802,"Sy2",,
457708,"Sy2",,
562245,"Sy1",,
444752,"Sy2",,
445296,"Sy2",,
497868,"Sy2","Sab",D
472509,"Sy2",,
444172,"Sy2","S",D
443559,"Sy2",,
444181,"Sy2",,
443566,"Sy2","Sa",D
514271,"Sy1",,
443568,"Sy2",,
443567,"Sy2",,
443047,"Sy2",,
442885,"Sy1",,
442892,"Sy1",,
455266,"Sy2",,
454794,"Sy1",,
424247,"Sy2",,
442023,"Sy2",,
454070,"Sy2",,
416753,"Sy1",,
362691,"Sy2",,
