OType,ra,dec,rvz_redshift,rvz_radvel
Sy1,228.3919565,3.858060091,0.40025,97277.88261
Sy1,228.3929499,61.49909074,0.53592,121294.1111
Sy1,209.3910584,16.35149665,0.12618,35458.00725
Sy1,210.6755586,17.04204523,0.12444,35000.85728
Sy1,220.9636535,37.87733231,0.29597,76028.1889
Sy1,220.9651144,33.03792261,0.646,138149.4715
Sy1,220.9655486,38.23298919,0.79496,157774.0404
Sy1,228.4044982,20.19265844,0.27056,70446.28246
Sy2,209.2317555,17.82163224,0.06316,18338.04751
Sy1,206.5730277,16.23880639,0.09009,25796.22578
Sy1,325.5893954,0.491490206,0.4841,112571.5278
Sy1,207.7237737,17.10943193,0.12923,36257.22863
Sy1,236.5388141,6.133199035,0.25498,66941.6682
Sy1,220.985409,8.715854,0.55118,123762.8461
Sy1,228.4149423,17.55492304,0.724,148846.2472
Sy1,228.4160775,1.290986324,0.21201,56944.08666
Sy2,187.4704153,57.72550158,0.04326,12688.75317
Sy1,235.7864527,5.8377179,0.29027,74790.33229
Sy1,220.9909026,11.12220456,0.649,138579.0909
Sy1,153.2663969,40.51712286,0.56301,125646.402
Sy1,220.9989563,1.498982008,0.29564,75956.747
Sy1,221.0131534,50.82952956,0.42551,102045.3137
Sy1,228.4305718,46.26310561,0.19865,53734.38599
Sy1,183.1926671,49.4287583,0.62074,134471.7284
Sy1,238.956371,7.174129616,0.1982,53625.42521
Sy2,219.9978605,21.45664028,0.05155,15056.46928
Sy1,221.0453332,34.12249575,0.6933,144751.3804
Sy1,184.7500238,59.67216104,0.24994,65794.40342
Sy1,228.4645785,26.39949083,0.20467,55186.70385
Sy1,153.3006229,2.07123062,0.22011,58866.46196
Sy1,183.2524604,5.059976331,0.79733,158059.8544
Sy1,221.0914833,48.23065087,0.79071,157259.5606
Sy1,185.2706805,60.8316323,0.063256,18365.01517
Sy1,183.2558074,8.88925383,0.629,135686.3195
Sy1,228.5003763,33.34718407,0.51323,117540.3261
Sy2,218.2514283,22.00062848,0.09526,27203.61272
Sy1,228.5121109,34.35193854,0.40663,98495.43447
Sy1,153.3119115,-0.876010219,0.27573,71595.35998
Sy1,183.2775119,33.21172737,0.58045,128375.8218
Sy2,237.1358391,8.587925696,0.01427,4247.517636
Sy1,183.2806487,38.64514738,0.61945,134280.9782
Sy1,153.3194022,42.84588233,0.73146,149819.5078
Sy1,181.59426,60.54268669,0.17635,48267.5455
Sy1,153.3217621,-1.182290984,0.20056,54196.24584
Sy1,232.9962784,24.34641765,0.63206,136133.3062
Sy1,153.324925,5.009481651,0.265,69202.82979
Sy1,214.6480241,2.085458148,0.26969,70252.24065
Sy1,183.3053649,17.56785143,0.7224,148636.4098
Sy1,228.5471,49.048216,0.4392,104570.3788
Sy1,221.164278,12.959113,0.706,146463.0298
Sy1,228.552437,-0.053265036,0.22783,60682.18361
Sy1,233.1213911,26.2066989,0.2396,63419.75943
Sy1,233.3250078,27.16153383,0.12881,36147.33092
Sy1,236.8820136,25.30099052,0.32854,82945.84046
Sy1,153.3586056,45.45451574,0.279,72318.60203
Sy1,183.3283507,35.52754058,0.3499,87341.69606
Sy1,183.3299422,27.14487431,0.43548,103888.2688
Sy1,221.1947308,59.17982026,0.27656,71779.19474
Sy1,228.5840711,45.16312893,0.7483,151985.9503
Sy1,228.5855415,42.74595043,0.15035,41718.34187
Sy1,239.5781544,25.85689026,0.07091,20506.33607
Sy2,239.1869876,25.92070703,0.06906,19990.36062
Sy1,221.2075908,14.85083981,0.26796,69865.80674
Sy1,238.5481857,25.93698338,0.0709,20503.54973
Sy1,187.5145864,61.31797258,0.14874,41306.51704
Sy1,183.3561352,9.388749224,0.72456,148919.5986
Sy1,153.3886777,8.187888368,0.60304,131829.1387
Sy1,183.367544,47.429058,0.56548,126036.3752
Sy1,221.2431493,41.39802015,0.45146,106797.3369
Sy1,153.401367,11.91311998,0.4907,113712.3171
Sy1,221.2475195,39.24322338,0.48427,112601.0234
Sy1,152.7683262,0.956678491,0.68302,143347.2904
Sy1,221.2542532,32.4462055,0.56361,125741.2365
Sy2,238.7958464,27.01562858,0.0826,23743.36356
Sy1,189.4697538,62.27448565,0.306,78186.5524
Sy1,188.6244026,62.30173373,0.1352,37813.86444
Sy1,228.628626,27.25337137,0.727,149238.6476
Sy2,233.8895439,22.79999657,0.15895,43905.70236
Sy1,221.2650105,2.412548025,0.60462,132067.2651
Sy1,221.267234,61.84953323,0.62414,134973.103
Sy1,188.458014,63.83255242,0.13329,37316.95859
Sy1,221.280448,59.61386664,0.12788,35903.80532
Sy2,234.3340975,23.52923325,0.08839,25331.73554
Sy1,183.422879,67.19232284,0.664,140704.7793
Sy1,221.2893001,15.48981782,0.26976,70267.86044
Sy1,221.2922362,30.83254676,0.27536,71513.35257
Sy1,183.429001,2.880256492,0.63992,137274.1471
Sy1,228.6737922,58.39240419,0.53324,120855.947
Sy1,183.4415484,48.73873552,0.49417,114308.5425
Sy1,221.3044723,12.61912723,0.50616,116350.0153
Sy1,234.7677984,23.41627992,0.12849,36063.56525
Sy1,235.3890696,24.44648032,0.18478,50350.34545
Sy2,182.9385465,62.77066341,0.0503,14700.76593
Sy1,10.6662775,30.2976196,0.1408,39264.73722
Sy1,228.6854918,36.71053374,0.1944,52703.09393
Sy2,124.561128,1.374219433,0.089,25498.50319
Sy1,221.3170949,4.945110413,0.675,142240.1726
Sy1,184.5760545,63.47177328,0.10696,30359.73834
Sy1,228.6908838,15.40581695,0.4125,99607.6042
Sy2,235.9889176,28.52402745,0.0323,9526.990142
Sy1,228.69783,30.349418,0.70717,146619.4529
Sy1,221.329318,58.66257773,0.56637,126176.6144
Sy1,183.463423,35.78250643,0.4218,101353.9699
Sy1,325.3053741,6.292766384,0.6746,142184.6839
Sy1,182.0598312,64.17989638,0.10529,29911.69271
Sy1,221.3551598,21.75313198,0.29781,76426.02932
Sy1,228.721998,5.610246244,0.17404,47693.3583
Sy1,221.3604305,36.58174689,0.726,149107.9986
Sy2,152.8342364,44.70713897,0.5576,124788.2818
Sy2,118.3515734,38.79217291,0.09695,27661.96927
Sy1,221.3734227,36.77077959,0.24601,64895.17926
Sy1,228.7350329,12.25229469,0.35929,89239.59811
Sy1,183.4970823,-0.333443971,0.60132,131569.4106
Sy1,228.741936,9.35429,0.5482,123284.2258
Sy1,221.3947795,46.64322361,0.25815,67659.85492
Sy1,221.4014786,28.78416529,0.73282,149996.0366
Sy1,235.4657382,26.31045467,0.12907,36215.36882
Sy2,182.4143549,64.51879162,0.10406,29581.1753
Sy1,183.5056223,40.80636916,0.27695,71865.51391
Sy1,235.4642447,26.44525522,0.12027,33901.71727
Sy2,203.9182058,22.21108327,0.07271,21007.3946
Sy1,228.7681888,35.41744927,0.4342,103652.8714
Sy1,228.7707848,58.96085566,0.658,139858.9628
Sy1,152.87996,20.37374423,0.651,138864.6693
Sy2,236.4962375,27.10819956,0.03143,9274.473604
Sy1,228.7808049,57.68544177,0.54624,122968.5121
Sy1,152.881997,45.40361189,0.47295,110623.9896
Sy2,144.4046192,37.09316413,0.4498,106497.6895
Sy2,178.1902278,10.27328091,0.069896,20223.65115
Sy2,180.1724446,31.79616332,0.116134,32806.57231
Sy2,238.681722,34.04119366,0.15157,42029.91759
Sy2,239.6223481,35.22462592,0.11952,33703.49706
Sy2,217.7448209,22.66264563,0.04454,13055.67232
Sy2,55.61187576,-0.582842661,0.05226,15258.30171
Sy2,13.48426222,-70.63451216,0.069615,20145.25959
Sy1,228.8055594,13.31742613,0.71146,147191.1935
Sy1,183.5494843,32.34700729,0.344,86138.45648
Sy1,226.2804397,43.83466271,0.09348,26719.94228
Sy1,152.9140372,47.84961084,0.721,148452.4835
Sy1,215.0783151,11.32149755,0.25183,66225.40842
Sy1,152.9220564,21.75623236,0.4212,101241.8779
Sy1,23.73953804,-40.93940608,0.27,70321.40438
Sy1,227.1951662,44.57486449,0.20143,54406.29043
Sy1,215.7804752,11.80735869,0.16068,44343.19081
Sy1,183.5681001,42.49461026,0.43372,103564.5057
Sy1,152.9358798,59.01692138,0.78289,156306.3542
Sy1,215.7180223,12.66979213,0.16159,44572.97593
Sy1,228.8563764,34.74469666,0.37843,93043.97676
Sy1,213.503623,12.28905211,0.25839,67714.12184
Sy1,228.8757181,39.71651139,0.60677,132390.5902
Sy1,214.3449462,13.391691,0.08872,25421.96767
Sy1,228.8779313,56.0256539,0.57112,126922.6059
Sy1,152.9681854,1.472789209,0.50833,116716.4142
Sy1,213.2653355,13.20457116,0.15201,42142.18551
Sy1,228.886114,33.15816659,0.725,148977.1985
Sy1,214.067154,13.79240187,0.14162,39476.43367
Sy2,183.6064659,29.60351543,0.30842,78703.54974
Sy1,183.6171809,63.70167403,0.442,105081.8242
Sy2,194.2948108,27.404942,0.02068,6135.616477
Sy1,218.7130998,14.35193474,0.14794,41101.60958
Sy1,45.373457,0.942695,0.20028,54128.60119
Sy1,217.6193946,14.61494693,0.31348,79779.84266
Sy1,153.0226712,22.02507977,0.6775,142586.3926
Sy1,180.2932561,59.27697551,0.112,31707.00294
Sy1,215.660958,14.61527037,0.24132,63816.72712
Sy1,228.9528281,43.07239151,0.52663,119769.3187
Sy1,228.9562769,3.833314537,0.38253,93847.84715
Sy1,214.0011295,14.67100963,0.24458,64566.97067
Sy1,153.0408998,61.34653923,0.42068,101144.6674
Sy1,318.7677122,-7.352253845,0.19346,52474.32553
Sy1,153.0457929,19.62967834,0.36737,90856.06527
Sy1,228.9748706,60.70207425,0.34897,87152.58487
Sy1,215.4183539,15.46295527,0.63987,137266.9229
Sy1,153.0532749,16.66928433,0.26909,70118.3049
Sy1,228.9906739,30.39918775,0.25175,66207.18383
Sy1,216.6059144,15.61052148,0.05524,16103.79378
Sy1,153.0727094,21.18327376,0.7146,147607.8735
Sy1,246.0492309,7.51571776,0.1599,44146.04625
Sy1,143.8848168,7.524612358,0.21802,58372.13997
Sy1,229.0202675,34.67958187,0.7487,152036.9001
Sy1,245.8949095,7.96887377,0.15696,43401.41892
Sy1,153.0815796,58.02797253,0.61315,133345.2571
Sy1,195.6941495,57.003988,0.15652,43289.76796
Sy1,183.6989329,63.45011053,0.24994,65794.40342
Sy1,198.050492,46.610979,0.488,113246.704
Sy1,183.7026242,30.47469245,0.62422,134984.8761
Sy1,210.4738477,12.85647922,0.25281,66448.52342
Sy1,183.7053626,58.34980767,0.76892,154582.0936
Sy1,183.7068633,11.05529451,0.64521,138036.0879
Sy1,210.873024,13.8458978,0.19928,53886.83774
Sy2,246.5301012,8.618123939,0.13166,36892.06955
Sy1,210.3104107,13.81882206,0.13796,38530.05915
Sy1,320.7319427,-6.037410867,0.21889,58578.05361
Sy2,194.7418891,57.83953364,0.18352,50040.29269
Sy1,212.4901631,15.00983909,0.25628,67236.5103
Sy1,210.0211405,13.7262638,0.60781,132546.6972
Sy1,183.7491935,58.83984147,0.25989,68052.94981
Sy1,209.4884629,14.19702019,0.15563,43063.76108
Sy1,229.1273559,47.4286331,0.59452,130537.4329
Sy1,183.769651,14.41107982,0.269,70098.20652
Sy1,198.2210452,49.4856247,0.411,99324.13537
Sy1,229.1540617,28.89525461,0.596,130762.7412
Sy1,183.7871992,34.07792598,0.50392,115970.8122
Sy1,230.123404,46.131627,0.434575,103721.8723
Sy1,226.8778302,49.45740716,0.71892,148178.6709
Sy1,227.8667326,49.15837856,0.444,105446.1096
Sy1,229.3724998,49.19742042,0.67318,141987.4903
Sy2,219.3316642,22.102771,0.04235,12427.59943
Sy1,230.1520952,33.80452938,0.6566,139660.7529
Sy1,230.1590378,27.16342397,0.56,125169.6376
Sy1,227.351981,48.205959,0.45959,108256.441
Sy1,228.8131744,49.64830375,0.42659,102245.9998
Sy1,184.7668404,6.693107841,0.1909,51850.06217
Sy1,230.2179516,6.895503922,0.67511,142255.4275
Sy1,208.476675,18.33779851,0.217,58130.46361
Sy1,230.2440446,42.10154091,0.4921,113953.1629
Sy1,153.564088,42.40918456,0.3295,83145.77451
Sy1,318.1652126,-6.660605248,0.36544,90471.34668
Sy2,238.9002766,11.79015724,0.11851,33436.30338
Sy1,230.2789084,58.03863354,0.70339,146113.3207
Sy1,242.0847893,10.20285378,0.09335,26684.58166
Sy1,230.2891469,49.07618707,0.168,46184.96734
Sy1,223.6060938,46.75673447,0.06914,20012.69402
Sy2,184.8020368,36.00940233,0.30801,78616.06184
Sy1,230.3088393,22.7609652,0.606,132274.8883
Sy1,222.9702405,47.16357467,0.25012,65835.49194
Sy1,184.8075403,0.680900739,0.2857,73791.93736
Sy2,319.0822431,-5.934228313,0.08558,24562.09895
Sy1,184.8086834,63.38247295,0.49027,113638.2632
Sy1,318.6613042,-5.875307935,0.22176,59255.88404
Sy1,154.9272186,37.47453404,0.0939,26834.15044
Sy1,184.8124539,64.45348173,0.64511,138021.7281
Sy1,230.3291353,1.918490372,0.675,142240.1726
Sy1,230.3333524,38.79069035,0.793,157537.0852
Sy1,230.3582747,36.96062684,0.43434,103678.6353
Sy1,223.5486547,48.88350108,0.60564,132220.7581
Sy1,220.0263564,47.01121218,0.634,136415.8627
Sy1,220.9717922,47.66453352,0.199,53819.09484
Sy2,212.8694086,19.03423696,0.0574,16714.98322
Sy1,153.5940166,40.1215515,0.6727,141920.7596
Sy1,218.7680032,48.22678179,0.18881,51339.06871
Sy1,230.4012762,24.48161259,0.16527,45499.83766
Sy1,230.4168823,54.23328035,0.35571,88518.47514
Sy1,230.4179891,59.46682114,0.41173,99462.15279
Sy1,184.8833375,61.69233073,0.37074,91525.74023
Sy1,153.6068055,3.242937675,0.3119,79444.44867
Sy1,221.8322918,49.41640186,0.24484,64626.68511
Sy1,230.4280974,12.07172836,0.734,150148.9768
Sy1,221.285371,49.52183733,0.404,97994.6365
Sy1,184.9026368,40.08167776,0.65021,138751.9455
Sy1,209.1996266,19.72914634,0.4599,108311.8007
Sy1,209.6282367,20.09757308,0.06213,18048.53499
Sy1,209.5706192,20.32567485,0.18738,50988.74601
Sy1,184.9223632,29.69196245,0.27489,71409.13031
Sy1,153.6961061,23.02126965,0.56626,126159.2894
Sy1,210.4938074,21.25612184,0.16981,46638.05752
Sy1,230.4875934,18.17185225,0.72991,149617.9785
Sy1,230.5021236,58.09856364,0.57448,127447.7872
Sy1,14.7311276,1.004858143,0.0179,5318.264305
Sy1,230.5157067,0.191224783,0.23991,63491.36386
Sy1,206.6379047,18.43216988,0.27014,70352.63149
Sy1,230.5422892,2.606393759,0.5494,123477.1607
Sy1,230.5425368,55.52019364,0.70189,145911.8591
Sy1,185.0182277,-0.427499288,0.42101,101206.3656
Sy2,189.0240167,62.1675,0.937,173616.3579
Sy1,153.6758607,57.9472998,0.703,146060.9744
Sy1,207.0851197,19.80876595,0.59353,130386.5014
Sy1,185.0592987,8.345396982,0.7985,158200.6672
Sy1,185.0632902,42.20061874,0.66088,140265.6929
Sy1,185.0637794,47.07826183,0.632,136124.5572
Sy1,185.06543,-0.04765579,0.39693,96640.66946
Sy2,198.476095,44.87581,0.06124,17798.12023
Sy2,202.9131432,19.28472575,0.08716,24995.13393
Sy2,202.8179718,19.72346569,0.11218,31754.98297
Sy1,226.9687984,51.85305008,0.07457,21524.14899
Sy1,227.0706455,52.09493105,0.19353,52491.36986
Sy1,185.0867576,51.09297395,0.26462,69117.5535
Sy1,205.8818024,21.11471063,0.11602,32776.31683
Sy1,153.7070057,61.47126872,0.603,131823.1045
Sy1,222.9000727,50.82963705,0.398,96846.30846
Sy1,185.1113536,6.463385341,0.34882,87122.06376
Sy2,53.10408783,-27.68375206,0.733,150019.3799
Sy2,53.08925,-27.70865833,0.736,150407.7223
Sy2,208.5226214,20.58885935,0.055,16035.79823
Sy2,53.055236,-27.711291,0.6072,132455.1575
Sy1,223.4390318,51.18627068,0.1318,36928.59304
Sy2,53.05091729,-27.7723995,1.0341,183086.3586
Sy2,53.19570833,-27.72961111,1.172,194925.6268
Sy1,153.7163555,48.59403001,0.707,146596.7379
Sy1,53.01020833,-27.76680556,1.616,223348.4879
Sy1,185.1462515,38.88790835,0.37554,92475.01311
Sy1,209.1436291,21.63123677,0.0649,18826.41227
Sy1,185.1504333,36.53962243,0.7712,154865.3954
Sy2,53.08529258,-27.792319,0.603764,131938.3096
Sy2,208.7824027,21.88412556,0.07781,22421.86182
Sy1,352.6373119,0.007321642,0.12264,34527.02439
Sy1,179.9533872,29.15799913,0.08355,24004.65358
Sy2,209.3802909,22.26075371,0.11466,32415.08363
Sy1,206.6435459,20.87371897,0.19045,51740.14157
Sy1,222.7441048,51.86470178,0.51282,117471.5689
Sy1,184.0777193,58.75465998,0.68695,143886.0487
Sy1,153.7593608,2.524490899,0.2183,58438.43333
Sy2,53.076625,-27.84869444,1.535,219053.6013
Sy1,206.0838779,22.04503726,0.28374,73362.11608
Sy1,205.8217307,22.31529153,0.19371,52535.19194
Sy1,225.306745,51.57859383,0.25,65808.10054
Sy2,53.0715,-27.87238889,1.097,188704.9128
Sy1,208.5417094,23.16678366,0.23931,63352.75156
Sy1,208.7671999,23.7873585,0.32299,81785.56339
Sy1,229.368634,28.93782375,0.20797,55978.62288
Sy2,53.193375,-27.90380556,0.66674,141089.073
Sy2,53.104822,-27.913918,1.0886,187976.5374
Sy1,184.1297212,57.65748803,0.65554,139510.4644
Sy1,224.8785869,53.38797627,0.28144,72856.48595
Sy1,214.4604547,20.98342798,0.24461,64573.86171
Sy1,213.1962311,20.31195404,0.22987,61159.31428
Sy1,184.1398441,18.31867118,0.4493,106407.3192
Sy1,212.777403,20.91584516,0.15475,42840.0732
Sy2,214.4440952,21.37415278,0.12382,34837.75375
Sy1,229.4323157,7.022679056,0.28252,73094.08027
Sy1,184.1671968,34.99691697,0.7734,155138.0547
Sy1,229.4543589,32.83922255,0.73295,150012.8961
Sy2,217.5474054,25.39986662,0.09308,26611.12454
Sy1,229.4610049,-1.926292507,0.55414,124236.5952
Sy1,241.5166245,6.85823386,0.16006,44186.50015
Sy1,214.6979633,24.459421,0.19847,53690.80835
Sy1,229.4818727,45.262191,0.48369,112500.3671
Sy2,215.5414674,25.15769511,0.2327,61819.37354
Sy1,215.2219822,25.22981946,0.20211,54570.31893
Sy1,215.1367766,25.44479706,0.19966,53978.74014
Sy1,229.493727,37.83850277,0.56534,126014.3017
Sy1,229.5159436,42.21438934,0.34906,87170.89497
Sy1,184.2418875,41.71136741,0.41373,99839.67505
Sy1,234.3043121,51.73824121,0.14673,40791.34113
Sy1,213.8964348,23.75213453,0.45626,107660.4925
Sy1,153.856084,12.96304472,0.43659,104092.115
Sy1,241.0900001,7.052201942,0.50262,115750.2792
Sy1,184.2697872,64.47288625,0.27814,72128.65709
Sy1,241.2736937,7.487594027,0.16086,44388.66134
Sy1,217.2008461,22.92312236,0.13612,38052.83848
Sy1,325.9055149,-0.790029104,0.44597,105804.0914
Sy1,184.2816179,56.84731157,0.643,137718.3448
Sy1,153.8735709,13.2159661,0.58807,129550.9336
Sy1,189.261349,62.262196,0.512,117333.9547
Sy2,211.1222614,23.33253327,0.05342,15587.73339
Sy1,230.6710604,51.90819985,0.412,99513.17026
Sy1,210.4949923,23.38182063,0.1756,48081.28441
Sy1,229.6369343,51.91574992,0.3711,91597.12158
Sy1,211.1994564,23.5610608,0.31722,80571.2905
Sy1,153.880187,46.90627411,0.475,110983.9822
Sy1,212.4343242,23.57791229,0.10643,30217.63222
Sy2,212.4668028,24.72628133,0.05215,15227.04171
Sy1,229.6619787,59.14530505,0.463,108864.2849
Sy1,211.3952074,24.79303182,0.12987,36424.59423
Sy1,212.1247606,25.04859526,0.2602,68122.90116
Sy2,238.5183149,54.95228359,0.04567,13379.18716
Sy1,184.3392359,30.94188767,0.3001,76919.97959
Sy1,184.3448798,61.77454303,0.21185,56905.93482
Sy1,309.6878574,-5.318976483,0.22887,60925.56589
Sy1,184.3470457,35.32997255,0.50487,116131.7573
Sy1,184.3506425,0.207237766,0.27194,70753.67256
Sy1,229.6981354,2.658510411,0.62822,135572.1256
Sy1,158.1452562,65.04108525,0.005,1495.214931
Sy1,209.797439,25.38822215,0.18061,49322.53395
Sy2,211.4298552,25.23136293,0.02974,8783.306256
Sy1,211.455075,25.30780587,0.44369,105389.7016
Sy1,184.364724,54.79637139,0.268,69874.75036
Sy1,245.0104038,8.232472351,0.10669,30287.35488
Sy1,233.1131726,4.322846885,0.11422,32298.09923
Sy1,184.3812605,52.24366294,0.33647,84590.6661
Sy1,229.7521618,57.06492106,0.58085,128437.7693
Sy1,186.9357008,-1.861189261,0.14887,41339.79731
Sy2,236.7230063,54.9518571,0.1076,30531.22917
Sy1,184.3887167,20.11918578,0.54144,122192.2518
Sy2,246.2098681,9.403661201,0.17062,46840.52415
Sy1,153.9555474,42.71196845,0.49815,114989.3994
Sy1,237.0900504,56.08175123,0.17953,49055.5503
Sy1,184.4083773,16.34815916,0.1413,39393.84327
Sy1,245.5400781,9.262492475,0.14231,39654.41971
Sy1,213.2026711,26.28014202,0.19077,51818.31307
Sy1,245.2782076,9.491445314,0.10904,30916.64763
Sy2,214.1974963,26.40491354,0.03627,10676.40711
Sy1,213.526953,27.05779843,0.0732,21143.62801
Sy1,229.8098563,0.19396478,0.642,137574.2999
Sy2,242.8448708,8.803872383,0.10102,28762.3935
Sy1,153.9904615,13.66345554,0.25096,66027.1258
Sy1,184.4508798,16.46621203,0.75064,152283.6738
Sy1,212.9037544,26.61364622,0.13129,36795.51608
Sy1,213.1645925,27.03064212,0.1893,51458.9793
Sy1,229.8423766,3.649948544,0.47353,110725.9295
Sy1,184.4814452,7.330923772,0.77746,155639.4316
Sy2,225.5287601,46.72752511,0.13373,37431.52182
Sy1,212.0598884,28.2136882,0.16889,46407.87236
Sy1,230.5211391,1.440720723,-0.002072261,-621.892029
Sy1,229.856644,44.13215977,0.23823,63103.00872
Sy1,229.8578055,24.38182431,0.7891,157064.0092
Sy1,229.8634224,32.31558553,0.5482,123284.2258
Sy1,225.1435633,46.87613768,0.29769,76400.10915
Sy1,184.5190406,47.14726051,1.78163,231170.1648
Sy2,172.9472699,0.93105439,0.10355,29444.00212
Sy1,229.9252585,33.84278818,0.4269,102303.557
Sy1,225.7805547,20.47355727,0.22059,58979.82406
Sy1,225.7229074,20.55724824,0.12338,34721.93556
Sy1,314.5922633,-6.834549468,0.07379,21307.56999
Sy1,228.9333562,47.19298395,0.2454,64755.2402
Sy1,244.873982,10.59289323,0.19793,53560.02207
Sy1,227.0056279,46.36686024,0.09459,27021.66593
Sy1,224.6780998,21.60274948,0.06334,18388.60963
Sy1,184.5946909,38.84539002,0.193828,52563.91491
Sy2,228.1677182,47.52431702,0.07896,22739.74957
Sy1,226.4327277,22.30914298,0.20062,54210.73833
Sy1,229.3029028,47.05926484,0.06256,18169.4377
Sy1,184.6161379,51.12862929,0.433,103431.8633
Sy1,229.0715231,47.46806679,0.19764,53489.75197
Sy1,184.6182599,21.76150623,0.527,119830.3674
Sy1,224.851925,22.10479835,0.15329,42468.47088
Sy1,230.0018473,4.011313832,0.3412,85564.51036
Sy1,184.6312044,42.11235934,0.22373,59719.87029
Sy1,153.4817212,4.861960864,0.71693,147916.0886
Sy1,184.6435175,48.70543625,0.502,115644.9828
Sy1,225.3901748,23.01446419,0.26268,68681.61171
Sy1,184.6529396,15.985659,0.76517,154114.5205
Sy1,224.4652865,23.14383411,0.46273,108816.2456
Sy1,224.1266464,23.19613092,0.16945,46548.01332
Sy1,230.0342943,46.2709276,0.17632,48260.09807
Sy1,230.0355819,2.040527065,0.31328,79737.42188
Sy1,230.0464599,45.79372813,0.2707,70477.48934
Sy1,315.2899465,-5.796487921,0.17922,48978.85614
Sy1,184.6843088,45.21056555,0.628,135539.8983
Sy1,184.696346,46.71079174,0.759,153340.8084
Sy1,188.5804019,46.065769,0.67972,142892.9931
Sy1,184.7020161,37.89981825,0.22738,60576.78416
Sy1,230.0777879,-1.843761395,0.63126,136016.6013
Sy1,184.7033442,57.42269262,0.79807,158148.9373
Sy1,230.087762,12.824753,0.65734,139765.5613
Sy1,184.7130309,40.50780198,0.757,153088.83
Sy1,230.1139231,54.40606816,0.46387,109018.9741
Sy1,248.9685576,13.29560498,0.1885,51263.17264
Sy1,215.6321834,53.95231906,0.12036,33925.49277
Sy1,186.394977,-2.799220262,0.19517,52890.3081
Sy1,250.3398791,13.34863988,0.18196,49655.80736
Sy1,186.3979216,63.34257029,0.499,115134.3948
Sy1,154.1214167,22.96430143,0.31031,79106.30745
Sy1,154.1358233,43.94800556,0.69479,144953.5042
Sy1,186.4285162,31.09408595,0.658,139858.9628
Sy1,200.9836539,19.75860668,0.11596,32760.39137
Sy1,235.1434238,55.56419262,0.14781,41068.29492
Sy1,229.1048071,31.8526667,0.08976,25706.1264
Sy1,185.1940175,48.7674615,0.70571,146424.2254
Sy1,236.2402468,56.6472981,0.20737,55834.85843
